compound,rmsc,reuc,rpcc,rscc
C10595069,0.9754971340644598,0.975938403488422,0.9860253531747452,0.9956854206613264
C10595092,0.9678285167281457,0.9685844644476296,0.9824415660679499,0.9898534455591498
C105953,0.9913833736895252,0.9914386611824624,0.9954565519245895,0.9961951403078765
C10599709,0.9892395456047461,0.9893256138727118,0.9941913103354109,0.9976030480760618
C106003,0.9812419984082043,0.9815018292833722,0.9898065652251824,0.9964436829323401
C106025,0.997090660519906,0.9970969933558114,0.9984690310457756,0.9967207607768221
C10606470,0.9869919389706817,0.9871174842502374,0.9929489703019163,0.9968910182499351
C106183,0.9972676332350537,0.9972732198834823,0.9985679963660214,0.9956619750609572
C106194,0.9949404739244995,0.99495959239504,0.9973455276890097,0.996486524545775
C106218,0.9727714541604374,0.9733151429258265,0.98544529791936,0.994001995003498
C106230,0.9784593621815468,0.9788012171834936,0.9884810672129567,0.9956463110609152
C106241,0.9875989476915852,0.9877131066617557,0.9934228611112921,0.9832841716482422
C106252,0.9839960911961732,0.9841856545041192,0.9913177520226657,0.9933638498171559
C106309,0.9950126951309707,0.9950312728053848,0.9973731138971017,0.9976659751853639
C106310,0.9921558795788663,0.9922017274132601,0.9958980310175224,0.9940712661040138
C106321,0.9972976981290859,0.9973031626480438,0.9985731998038146,0.9970446228397921
C106332,0.9972274616098245,0.9972332135449641,0.9985369306783307,0.997337362248643
C106354,0.9938744486169419,0.9939024474270064,0.9967997724124125,0.996549447907888
C106365,0.987781828347317,0.9878926618395399,0.9935557092600669,0.9972025726701756
C106376,0.9804791338036511,0.9807603520002527,0.989700903120824,0.9978314143353214
C106401,0.9882961720093874,0.9883979137124584,0.9934876287650742,0.9980016997249936
C106412,0.975299604919187,0.9757479450471491,0.9865387022489425,0.9983280150726934
C106423,0.995388455265079,0.9954043439477567,0.9975037283801307,0.9944318982098551
C106445,0.9901029270288931,0.9901757897796434,0.9944711028565827,0.9981825696124692
C106456,0.9797935241046194,0.9800946733234522,0.9885926143823994,0.9927779091583924
C106467,0.9872579493249778,0.9873784388540503,0.9932832809988308,0.9994544034531097
C106478,0.9888173253383908,0.9889102479920587,0.9937638239916685,0.9978759976422685
C106489,0.9849851084175802,0.9851521022993323,0.9918571007167585,0.9984734818918958
C106490,0.9950936885666964,0.9951116689500284,0.997225527409372,0.9972484592495053
